0,1,2,3,4,5,/home/LAB/lishuo/jerry/DDKC/qwen2_1.5b_correct,/home/LAB/lishuo/jerry/DDKC/qwen2_1.5b_choiceA_probs,/home/LAB/lishuo/jerry/DDKC/qwen2_1.5b_choiceB_probs,/home/LAB/lishuo/jerry/DDKC/qwen2_1.5b_choiceC_probs,/home/LAB/lishuo/jerry/DDKC/qwen2_1.5b_choiceD_probs
In the 1960s 'Batman' TV series who was not a guest villain?,The Minstrel,The Archer,The Bookworm,The Squeegee Guy,D,True,0.14654163,0.17266823,0.20029865,0.4804915
Which of these is commonly used to treat allergies?,antimatter,anticoagulants,antiseptics,antihistamines,D,True,0.00038651456,0.0011404757,0.0013411868,0.9971318
"How many ships did Columbus set sail with on his initial voyage to ""the New World""?",Two,Three,Five,Ten,B,True,0.15091722,0.44704932,0.3400972,0.061936297
What does the acronym 'REM' stand for?,random energy module,rapid eye movement,red entertainment machine,really energetic music,B,True,0.03368364,0.9466693,0.016805392,0.0028415679
Where did the Exxon Valdez run aground in March of 1989?,Monterey Bay,Prince William Sound,Cape Cod,Gulf of Mexico,B,True,0.013313101,0.9819396,0.0021563913,0.0025909636
What is the name of the baby who appears in cartoons and comic strips with Popeye the Sailor?,Pun'kin,Lamikins,Suga'baby,Swee'pea,D,True,0.08700548,0.11084787,0.10701857,0.6951281
A geographer beginning a study of the cultural landscape within a specific region would most likely benefit from which of the following activities?,Describing and mapping the building types on a plat map,Determining how many cars travel along the highway system,Establishing the percentage of adults with a college education,Graphing and analyzing economic data for the past century,A,True,0.9623663,0.0027564026,0.022810197,0.012067174
Fragile works of sculpture can be displayed most securely by placing the works,in glass-paneled cases,on a series of pedestals,on wall-mounted shelves with sturdier works around them,"in shadow boxes with signs that read ""Do Not Touch""",A,False,0.13573807,0.12801321,0.47562674,0.26062196
In the Jimmy Buffet song 'Margaritaville' what is the singer searching for?,a lime,a shaker of salt,his car keys,the bartender,B,False,0.075738095,0.20427532,0.4938744,0.22611217
Which of the following actions by the Federal Reserve System would be most likely to increase consumer spending?,Increasing the discount rate to member banks,Decreasing the discount rate to member banks,Selling large amounts of government securities,Keeping reserve requirements of member banks constant,B,True,0.0088255415,0.9810147,0.009468424,0.0006912698
Which one of these is NOT a mineral?,Quartz,Lithium,Diamond,Calcite,B,True,0.009612832,0.896282,0.07414834,0.019956753
According to the title of a popular children's TV show what color is Bear's big house?,red,green,purple,blue,D,True,0.31483188,0.15524548,0.120905295,0.40901735
Which of these rocks will float In water?,granite,limestone,shale,pumice,D,True,0.020026835,0.0710013,0.04061366,0.86835825
Who is the twin sister of 'Dear Abby' columnist Abigail VanBuren?,Martha Stewart,Dr Ruth Westheimer,Ann Landers,Miss Manners,C,True,0.060865264,0.22350727,0.5488809,0.16674659
Which of the following would be provided in the marketing segment of a business plan?,How the products and services will be priced,The organizational structure of the business,Any factors that could affect employee retention,The details of the budget plan,A,True,0.492781,0.09741411,0.3120095,0.09779539
"From the very beginning, I wrote to explain my own life to myself, and I invited any readers who chose to make the journey with me to join me on the high wire. I would work without a net and without the noise of the crowd to disturb me. The view from on high is dizzying, instructive. I do not record the world exactly as it comes to me but transform it by making it pass through a prism of fabulous stories I have collected on the way. I gather stories the way a lepidopterist hoards his chloroformed specimens of rare moths, or Costa Rican beetles. Stories are like vessels I use to interpret the world to myself. ----------Pat Conroy Which of the following best describes the organization of the passage?",The author provides several explanations for taking a certain course of action.,The author uses analogies to explain his experience of a particular action.,The author makes a comparison between his own experiences and that of others in his profession.,The author chronicles the various phases of his work in a particular discipline.,B,False,0.11630949,0.31126034,0.028281054,0.54414916
What is the normal playback speed of a 12'' long-playing record?,12 1/2 rpm,33 1/3 rpm,45 rpm,100 rpm,B,True,0.0732093,0.55161685,0.3561506,0.01902333
During what war did Francis Scott Key write the words to 'The Star-Spangled Banner'?,American Revolution,War of 1812,Civil War,World War I,B,True,0.06096117,0.9315032,0.0071399505,0.0003957897
What are the names of Donald Duck's three nephews?,Quick Quack Quock,Alvin Simon Theodore,Robbie Chip Ernie,Huey Dewey Louie,D,True,0.1478626,0.20210423,0.1478626,0.5021705
What company makes Oreo cookies?,General Mills,Nabisco,Keebler,Kraft,B,True,0.06432482,0.7595267,0.01380296,0.1623455
A student is conducting a research project and has learned of a website that may have useful information. The domain extension for the site is .org. Which of the following assumptions about the website is correct?,All of the information on the site is current.,The site has been evaluated for bias.,The site might belong to a nonprofit agency.,The author of the site is well respected in his or her field.,C,True,0.0017867908,0.010413639,0.986238,0.0015615134
To make an international telephone call from within the US what are the first numbers you should dial?,11,101,888,911,B,False,0.36244205,0.25105628,0.19476055,0.19174106
The 'Arkansas toothpick' is better known by what name?,Scottie Pippen,spare rib,pinkie finger,Bowie knife,D,False,0.07509772,0.3378819,0.2491385,0.3378819
What colors are the two circles in the MasterCard logo?,pink and orange,blue and green,black and white,red and yellow,D,False,0.12640871,0.32405934,0.28710067,0.26243126
Which of the following was a significant reason for the electoral success of Franklin Roosevelt's New Deal coalition during the 1930s?,A major shift of African American voters from the Republican to the Democratic Party,A major shift of urban voters in Northern states from the Republican to the Democratic Party,A focus on a bipartisan approach to major social and economic legislation,A focus on mobilizing young voters,A,False,0.05899566,0.7300324,0.19957975,0.011392242
What is the name of the mountain where the mythological Greek gods live?,Jupiter,Olympus,Vesuvius,Valhalla,B,True,0.003933479,0.9814741,0.0017454709,0.0128471
The first sound recording to be made and reproduced was a recitation of what nursery rhyme?,Humpty Dumpty',Mary Had a Little Lamb',Jack Be Nimble',Home Sweet Home',B,True,0.1030409,0.7948033,0.0884805,0.013675346
Which actress played a pointy-eared Vulcan in the movie 'Star Trek II: The Wrath of Khan'?,Whoopi Goldberg,Jennifer Grey,Kirstie Alley,Helen Hunt,D,False,0.26277167,0.2449301,0.4069887,0.08530947
Which of the following is most likely to result from a collision between a continental lithospheric plate and an oceanic lithospheric plate?,A chain of coastal volcanic mountains,A magnetic reversal,A mid-oceanic ridge,A transform fault,A,False,0.134955,0.0573672,0.083795466,0.7238824
The process of drilling holes in the skull is called what?,bifurcation,trepanation,aeronomy,skullduggery,B,True,0.00859968,0.9824075,0.004496447,0.004496447
Who is the creator of the comic strip 'The Far Side'?,Jim Davis,Gary Larson,Garry Trudeau,Charles Schulz,B,True,0.07216089,0.50680023,0.4136383,0.0074005504
Which of these is not a type of chili pepper?,habanero,cheyenne,jalapero,guajillo,B,False,0.07756435,0.35865393,0.17141314,0.39236858
"In the definition of a public good, the term ""nonrival"" means that",one person's use of the public good does not reduce the amount available to others,the public good is produced by the government without any competition,the public good is produced at zero marginal cost,the public good is mostly consumed by free riders,A,True,0.98571557,0.0036607378,0.003243234,0.0073804646
Which of these foods is poisonous to dogs?,peanut butter,bananas,chocolate,olives,C,True,0.009285971,0.024850545,0.9144735,0.05138993
What type of substance is 'terra-cotta'?,metal,ceramic,wood,glass,B,True,0.0039973934,0.99353325,0.001514279,0.00095504377
What disease causes a buildup of fluid pressure in the eyeball and damages the optic nerve at the back of the eye?,astigmatism,cataract,glaucoma,retinitis,C,True,0.0005456226,0.0137726925,0.98458385,0.0010978909
What article of clothing best describes a 'pashmina'?,shoes,pants,scarf,underwear,C,True,0.0012780199,0.002038285,0.99576867,0.0009151452
Who was the first American in space?,John Glenn,Buzz Aldrin,Alan Shepard,Neil Armstrong,C,True,0.03795808,0.0008926885,0.95254624,0.008602969
Stevie Wonder and Michael Jackson have both recorded duets with which former Beatle?,Paul McCartney,John Lennon,George Harrison,Ringo Starr,A,True,0.39706326,0.18609981,0.3788804,0.037956446
In which layer of Earth is the geomagnetic field generated?,Outer core,Crust,Mantle,Inner core,A,True,0.6995844,0.03664466,0.048736293,0.2150346
Which of these is not one of Aesop's fables?,The Dog and the Squirrel',The Hare and the Tortoise',The Eagle and the Beetle',The Ox and the Frogs',A,False,0.041981675,0.020064497,0.53808385,0.39986995
An accounts payable entry appears in the,asset section of the balance sheet,liability section of the balance sheet,cost of goods sold section of the income statement,operating expense section of the income statement,B,True,0.013688104,0.9709218,0.00970632,0.005683806
What is a balalaika?,musical instrument,Russian peasant,type of hat,breed of shark,A,True,0.982949,0.0153390365,0.0011554195,0.00055654615
From what language does the term 'RSVP' originate?,Russian,Italian,Portuguese,French,D,True,0.1142354,0.27835193,0.19280875,0.41460395
Which of the following is a true statement about the flow of energy in an ecosystem?,Smaller organisms need less energy per gram of body weight than do larger organisms.,Energy transfer between organisms normally involves conservation of heat energy.,Energy flow between trophic levels is inefficient.,"Chemical energy is converted into radiant energy, which is then converted into chemical energy at the next trophic level.",C,False,0.50907767,0.12573332,0.09056231,0.2746268
The Federal Reserve implements an expansionary policy by doing which of the following?,Buying Treasury bonds in the open market,Raising the federal funds rate,Raising the discount rate,Raising the required reserve ratio,A,True,0.99052316,0.0048071686,0.002261893,0.0024077722
"Determining how a product can be useful, identifying the target price, finding a place to sell the product, and deciding how to promote it best exemplifies using",market research,positioning,marketing mix,segmenting,C,True,0.01835125,0.0954054,0.8807655,0.0054778536
In golf what is one stroke overpar called?,eagle,bogey,dormy,birdie,B,True,0.015767712,0.6498323,0.13621224,0.19818766
What actress starred on 'Charlie's Angels' for the show's entire run?,Cheryl Ladd,Farrah Fawcett,Jaclyn Smith,Kate Jackson,C,True,0.044804562,0.19310759,0.4284279,0.33365998
If you are watching a Shavian play who is the author?,Shakespeare,Aeschylus,George Bernard Shaw,Anton Chekhov,C,True,0.0100896,0.0016600003,0.9858818,0.0023685703
In which of these sports do competitors use a 'funny car'?,supercross,dogsledding,gymnastics,drag racing,D,True,0.09251191,0.101604454,0.016013484,0.7898702
The TV show 'House of Style' airs on what network?,E,WB,MTV,Home Shopping Network,C,False,0.18830262,0.3531725,0.26041308,0.19811182
By what nickname is the Federal National Mortgage Association known?,Morty,FEMA,Freddie Mac,Fannie Mae,B,False,0.012910485,0.013268376,0.39850786,0.57531327
In computer terminology what does the acronym 'ISP' stand for?,Individual Site Privacy,Investment Stability Plan,Internal Security Position,Internet Service Provider,D,True,0.00039704796,0.0005058523,0.00047150615,0.99862564
Which of these television series was not set in the United States?,Picket Fences',M*A*S*H',Northern Exposure',The Paper Chase',B,False,0.13420717,0.07017185,0.09516714,0.7004538
What day of the week is sometimes called 'hump day'?,Wednesday,Thursday,Friday,Saturday,A,True,0.80602324,0.1450776,0.04529544,0.0036036829
Which of the following figures is a contemporary installation artist who uses image projection and videos?,Bill Viola,Betye Saar,Damien Hirst,Rachel Whiteread,A,True,0.98037887,0.015298929,0.0016636814,0.0026585553
Scientists believe that a worldwide catastrophic event occurred during the late Cretaceous period and that this event likely caused which of the following?,The movement of aquatic animals onto land,The sudden demise of the dinosaurs,The emergence of Homo sapiens on the grasslands of Africa,The first appearance of mammals,B,True,0.035246085,0.9125663,0.03886176,0.01332575
"According to Article III, Section 1, of the United States Constitution, judges ""shall hold their offices during good behavior..."" A consequence of this clause is that:",Congress cannot remove federal judges from office,federal judges have political independence to fulfill their duties,the president has no influence over the composition of the Supreme Court,federal judges lack opportunity for advancement or promotion,B,True,0.33450842,0.55583674,0.05568403,0.053970814
How many cups of coffee were consumed in the United States in the past week (as of 2013)?,300 million cups per week,1 billion cups per week,3 billion cups per week,9 billion cups per week,C,True,0.06921817,0.27591038,0.47673035,0.17814112
In what city would you find people studying art and design at the Fashion Institute of Technology?,Paris,New York,Los Angeles,Melbourne,B,True,0.003709872,0.9853813,0.0059748557,0.004934018
What is the traditional 20th wedding anniversary gift?,paper,leather,china,silver,C,True,0.0865223,0.23983075,0.36569822,0.30794877
"Many employers rely on temporary workers to provide flexibility in times of fluctuating need. However, an important consideration in hiring temporary workers is that they",are often less experienced and less committed to the job than full-time employees,are limited to 30 days on the job before they must be offered a permanent position,must be offered health care and other benefits like regular full-time employees,are required to receive pay equal to that of regular full-time employees doing the same job,A,True,0.69080037,0.058733318,0.17534529,0.07512105
Someone would most likely contract salmonella poisoning from eating which of the following?,carrots,chicken,tofu,rice,B,True,0.020139923,0.8171552,0.1354976,0.027207298
Amps are a unit of measurement of what?,electric charge,electric current,electric field strength,electric potential,B,True,0.046599787,0.90364784,0.027826004,0.021926364
The maximum depth that plant roots can readily penetrate without encountering a restrictive soil layer is referred to as the,effective depth,depth to the subsoil,depth to a parent material,O horizon,A,True,0.63950795,0.26554725,0.08130432,0.013640493
How much more electrical energy will the United States need to generate if everyone drives electric cars?,2*10^19 J,2*10^21 J,2*10^23 J,2*10^25 J,A,False,0.10227321,0.31749445,0.37999108,0.20024124
Which of the following must be obtained by foreigners wishing to permanently reside in the US?,visa,bill of landing,driver's license,carte blanche,A,True,0.79966897,0.14059967,0.008610202,0.051121127
What is the largest moon in the Solar System?,Ganymede,The Earth's Moon,Pluto,Europa,A,True,0.76011544,0.18124987,0.023497825,0.03513689
Islam first spread to Indonesia through,military conquest by the Mughal empire,mass migrations of African Muslims across the Indian Ocean,Dutch colonization in the 18th century,increased commercial contacts with Indian and Arab merchants,D,True,0.008386677,0.13802372,0.040482227,0.8131073
Which of these is not a city in the state of New York?,Perskippity,Kerhonkson,Schenectady,Lackawanna,A,False,0.3912857,0.1061391,0.07949451,0.4230807
In the original 'Get Smart' TV series what is agent Maxwell Smart's code name?,Agent 86,Agent 99,Larrabee,The Chief,A,True,0.62451625,0.19805403,0.04183998,0.13558972
In horse racing what is the term for a wager on the 1st 2nd and 3rd place finishers in a specific race?,triple action,trifecta,exacta,triple crown,B,True,0.00559792,0.9713094,0.02137536,0.001717302
What principle explains why cold food warms up and hot food cools off when stored at room temperature?,entropy,chemical equilibrium,momentum,relativity,A,True,0.92683077,0.065073736,0.0051570497,0.0029383986
How much does our highway gas mileage decrease in a heavy rain?,About 0.1%,About 2%,About 10%,About 50%,C,False,0.22625855,0.34500307,0.28379178,0.14494666
"What quantity of oxygen, O_2 , contains very nearly the same number of molecules as 36.0 grams of water, H_2O ?",64.0 grams,32.0 grams,16.0 grams,8.0 grams,A,False,0.107042395,0.43171093,0.37215808,0.08908859
The loss of water in the form of vapor from plants is referred to as the,transpiration,respiration,oxidation,condensation,A,True,0.9852365,0.004294499,0.0011072352,0.009361745
"In a holistic evaluation of student essays, evaluations are made on the basis of the",number and variety of errors made by each student,average sentence length and the complexity demonstrated in each essay,ability of each student to communicate in a variety of discourse modes,overall quality of each student's essay in relation to the topic,D,True,0.0062038526,0.06630804,0.25517955,0.67230856
Which of the following scenarios does not include a producer?,Direct selling,Reverse channels,Indirect channels,Dual distribution,B,False,0.38064277,0.17770815,0.21435696,0.22729218
In soccer which player is allowed to use his or her hands in the field of play?,midfielder,center,sweeper,goalkeeper,D,True,0.011212323,0.018234976,0.009349967,0.9612027
As of 1999 which state has the most Girl Scouts?,California,Illinois,New York,Pennsylvania,D,False,0.28473303,0.3302961,0.17337525,0.21159562
In the 1992 animated film 'Aladdin' what device does the hero use to travel from place to place?,talking car,winged horse,magic carpet,hot air balloon,C,True,0.013452354,0.016741725,0.9579342,0.01187166
Which one of these World War II leaders was not at the Yalta Conference?,Stalin,Mussolini,Churchill,Roosevelt,B,True,0.0069755623,0.9840057,0.007542381,0.001476506
What is the technical term for the offspring of a female donkey and a male horse?,burro,dorse,hinny,honker,C,True,0.052364323,0.10619286,0.81592244,0.025520334
The atmospheric concentration of which of the following gases is most likely to be directly affected by widespread deforestation?,Carbon dioxide,Ozone,Nitrous oxide,Argon,A,True,0.8672991,0.08226248,0.04798328,0.002455171
Which of the following words does not appear in the Lewis Carroll poem 'Jabberwocky'?,brillig,bandersnatch,wabe,grelp,D,False,0.054498646,0.10301706,0.4671327,0.37535167
What is the final word of the Pledge of Allegiance?,America,stands,indivisible,all,D,False,0.03793868,0.17136294,0.59346086,0.19723754
Which of the following is a sports award?,Oscar,Emmy,Nobel,Espy,D,True,0.0020598627,0.008438425,0.0026552682,0.9868464
What term is used to describe a group of fish?,Knot,Drape,School,Gaggle,C,True,0.002295625,0.0048408913,0.9705667,0.022296788
"Assume that the marginal propensity to consume increased from 0.75 in year 1 to 0.80 in year 2. Based on this information, which of the following is a correct conclusion?","In year 1, a $100 billion increase in government spending would have increased real output by a maximum of $75 billion.","From year 1 to year 2, the spending multiplier increased from 4 to 5.",A given change in government spending would have had a more powerful effect in year 1 than in year 2.,The marginal propensity to save increased from year 1 to year 2.,B,False,0.20515285,0.19729358,0.49988613,0.0976674
At the equator how fast is the earth's surface turning?,about 100 miles per hour,about 500 miles per hour,about 1000 miles per hour,about 2000 miles per hour,C,False,0.3304936,0.26974103,0.2985761,0.101189345
Which of the following components is present in both pneumatic and hydraulic systems?,Exhaust,Reservoir,Compressor,Control value,D,False,0.025836574,0.6162582,0.062221296,0.29568392
The primary purpose of antitrust laws is to,help businesses that are in financial trouble,encourage business investment,prevent business behavior that hampers competition,establish trust between government and businesses,C,True,0.00036961352,0.000623232,0.99831593,0.00069120363
How many pairs of chromosomes are in the genome of a typical person?,1,23,88,7921,B,True,0.015261631,0.68810105,0.2182188,0.07841857
"What was the acronym for the first computer, made back in 1946?",ENIAC,CASD,CNAC,CSREN,A,True,0.9843024,0.007032392,0.0056286557,0.0030364322
"When a gas turns into a liquid, the process is called",condensation,evaporation,deposition,sublimation,A,True,0.9658117,0.028267674,0.0022271066,0.0036934563
Which of the following types of stress dominates at divergent boundaries?,Compressional,Left-lateral shear,Right-lateral shear,Tensional,D,False,0.12239459,0.43732983,0.29940027,0.14087531
Which of the following terms refers to pottery that has not been bisque fired?,Raku,Greenware,Terracotta,Stoneware,B,True,0.030777624,0.946309,0.019487178,0.0034262808
In what year did the Great Depression begin?,1884,1929,1953,1975,B,True,0.0016345296,0.9957183,0.0022081085,0.00043906926
Cheddar cheese got its name from a village in what country?,England,France,Switzerland,Denmark,A,False,0.12094329,0.02326347,0.83297974,0.022813514
Who is the mythological Roman goddess of flowers?,Diana,Echo,Flora,Niobe,C,True,0.005215854,0.0019874633,0.9900907,0.0027059494
According to legend if you give someone the 'evil eye' what are you doing?,cursing them,blessing a child,counting money,passing time,A,True,0.88144344,0.0951066,0.013228083,0.010221871
"Which of these rivers flows""through France?",Volga,Seine,Mekong,Allegheny,B,True,0.0020908338,0.993889,0.0022387607,0.0017814129
What condition is caused by malfunctioning sebaceous glands?,bad breath,shingles,acne,carpal tunnel syndrome,C,True,0.002292068,0.0024067627,0.99204344,0.0032576853
What was the name of Huey Lewis band?,The News,The Attractions,The Silver Bullet Band,Louie and Dewey,A,False,0.08686181,0.24648155,0.5177408,0.14891578
What high school does the gang from the 'Archie' comic strip attend?,Ridgemont High,Riverdale High,Rumson High,Riker's Island High,B,True,0.044982594,0.9394909,0.012887729,0.0026388366
Cheese is a necessary ingredient in which of these dishes?,sushi,french fries,veal parmigiano,chicken pot pie,C,True,0.09149131,0.014877318,0.8545876,0.039043702
What city's airport uses the code ORD?,Chicago,Orlando,New York City,Portland,A,True,0.7585157,0.05917992,0.1773701,0.0049342825
Which of the following digital camera settings can be used to keep colors accurate under a variety of light conditions?,White balance,Aperture,ISO speed,Shutter speed,A,True,0.9870107,0.0035458386,0.007419086,0.0020243078
At what speed will a sedan flip over when it slides sideways into a curb?,10 mph,20 mph,40 mph,80 mpg,B,False,0.12940557,0.265523,0.49220186,0.11286954
"The intention of making traditional, saleable art objects was abandoned by",Impressionists,Pop artists,Abstract Expressionists,Conceptual artists,D,False,0.118308656,0.38490033,0.20282823,0.2939628
Which of these popular games relies on bluffing?,Outburst,Balderdash,Pictionary,Scattergories,B,True,0.28478318,0.36424324,0.24075009,0.11022342
What sport is featured in the 1996 movie 'Kingpin'?,wrestling,golf,chess,bowling,D,False,0.4341403,0.113695525,0.27812073,0.17404349
Which of the following is an example of a chemical change?,Tearing up a piece of paper,Melting ice,Mixing vinegar with baking soda,Filling a balloon with air,C,True,0.009047293,0.10074794,0.8840351,0.0061697173
Soil structure refers to which of the following?,Arrangement of soil particles,"Proportion of sand, silt, and clay",Organic composition,Profile depth,A,True,0.99365366,0.0045835897,0.00066550774,0.0010972366
"At the border of two countries there is a port where fishermen work. The fishermen do not speak the same language, so they communicate using one that has been invented by them for the purpose of trade. The scenario above most accurately describes which of the following types of language?",A dialect,A creole,A pidgin,A regionalism,C,True,0.014428485,0.15391366,0.82880557,0.0028522569
"With what would you use a""wah-wah pedal?",bicycle,stock car,electric guitar,baby,C,True,0.0013214507,0.0019953903,0.99403965,0.0026434625
Who is the career hit leader among players never elected to Baseball's Hall of Fame?,Steve Garvey,Jim Rice,Pete Rose,Ken Griffey Jr,C,True,0.066509865,0.12377236,0.7094839,0.10023392
Which of these is not one of the official languages of the United Nations?,Japanese,English,Russian,Spanish,A,True,0.8291402,0.02771439,0.11532255,0.02782286
What people ruled the Andes Mountains until they were conquered by the Spanish in 1532?,Pueblo,Aztec,Inca,Apache,C,True,0.023383012,0.01497972,0.95992345,0.0017138264
Which of these organizations is not part of the US government?,NAACP,NASA,CIA,FBI,A,True,0.8639831,0.09177736,0.030861886,0.013377637
Which of these men has never been a head coach in the NFL?,Dick Vermeil,Bill Parcells,Chuck Noll,Pat Riley,D,True,0.032127753,0.023505166,0.051945183,0.8924219
Which of these is not a style of shoe?,gingham,brogan,espadrille,docksider,A,True,0.9765459,0.008350346,0.0074560195,0.007647756
Which of these words means 'yes'-in French?,qui,oui,ja,okey-dokey,B,True,0.0032990396,0.71100414,0.280617,0.0050798007
Which of these sounds is commonly associated with owls?,chirp,bark,growl,hoot,D,True,0.005181843,0.001447402,0.0020213278,0.99134946
What do the initials 'E E' in poet E E Cummings' name stand for?,Edward Estlin,Edmund Earl,Ernest Eakins,Eugene Evan,A,True,0.43090928,0.2474504,0.10155343,0.22008692
"The true length of a block of wood is 1.010 cm. Three measurements of this block produced the following values: 1.4 cm, 1.2 cm, and 0.9 cm. Which of the following statements is true concerning these measurements?",They are precise and accurate.,They are precise but not accurate.,They are accurate but not precise.,They are neither precise nor accurate.,D,False,0.10694021,0.27846742,0.3372105,0.2773818
What is the medical term for a doctor's identification of a disease?,Hypnosis,Prognosis,Trichinosis,Diagnosis,D,True,0.00081959367,0.028443748,0.002697862,0.9680388
Gerry Adams is the president of what organization?,Greenpeace,NASCAR,Sinn Fein,PLO,C,True,0.0014218515,0.0010649175,0.99499834,0.0025149987
What was the birth name of civil rights leader Malcolm?,Michael Brown,Malcolm Little,Malcolm Lincoln,Michael Lloyd,B,True,0.004250769,0.9544759,0.03863394,0.0026393624
Which of the following dental topics is developmentally appropriate for toddlers?,Growth of permanent teeth,Correct use of incisors while eating,Correct toothbrushing technique,Evolution of the human tooth,C,True,0.035281647,0.35355902,0.58292025,0.028239075
What topic does Spin magazine primarily cover?,politics,washing machines,books,music,D,True,0.00321289,0.007859335,0.0066962377,0.98223156
What is the name of Raggedy Ann's doll brother?,Red,Freckles,Randy,Andy,D,True,0.101720914,0.14974768,0.35090452,0.39762694
Which of the following tools is LEAST likely to be used in the process of creating a wood sculpture?,A rasp,A gouge,A lathe,An extruder,D,True,0.005157798,0.0074752937,0.0712012,0.91616565
What exercise apparatus is used during a 'Spinning' class?,stationary bicycle,treadmill,rowing machine,barbells,A,True,0.9815182,0.007946203,0.007915224,0.00262038
In the 1976 remake of the classic film 'KingKong' what New York landmark does the giant ape climb?,Statue of Liberty,Empire State Building,World Trade Center,Chrysler Building,C,False,0.12228393,0.7203831,0.119451225,0.037881795
Which of these items is useful for removing ink stains?,baking soda,nail polish,hair spray,butter,C,False,0.894638,0.053727187,0.022309508,0.029325293
How much angular momentum did Hurricane Florence have when it hit land?,L = 10^16 kg * m^2 / s,L = 10^19 kg * m^2 / s,L = 10^22 kg * m^2 / s,L = 10^25 kg * m^2 / s,B,False,0.06320498,0.24998052,0.5010448,0.18576977
Which of the following responsibilities of a human resources manager would have the most negative impact on a company if performed incorrectly?,Recruiting and hiring new employees,Providing professional development opportunities for employees,Ensuring company compliance with laws and regulations,Filing employee compensation and benefits forms,C,True,0.30719185,0.07498711,0.44003204,0.17778902
A car-manufacturing factory is considering a new site for its next plant. Which of the following would community planners be most concerned with before allowing the plant to be built?,The amount of materials stored in the plant,The hours of operations of the new plant,The effect the plant will have on the environment,The work environment for the employees at the plant,C,True,0.0065763947,0.0041965717,0.97984356,0.009383524
What team has won the most World Series?,Chicago Cubs,Los Angeles Dodgers,New York Yankees,San Francisco Giants,C,True,0.054591995,0.08227304,0.75068116,0.11245392
What is the name of the Newtonian law that states 'An object in Motion tends to stay in motion'?,Law of Inertia,Law of Thermodynamics,Law of Relativity,Law of Gravitation,A,True,0.994201,0.0016805597,0.0011107821,0.0030076473
Who was the WNBA's Most Valuable Player of 1999?,Rebecca Lobo,Sheryl Swoopes,Lisa Leslie,Yolanda Griffith,D,False,0.22098213,0.61975974,0.06532219,0.093935944
Ada Lovelace is credited with being the first person to have made what?,a computer program,a souffle,a brassiere,a mystery novel,A,True,0.95643693,0.024037644,0.009267338,0.010258008
Which of the following is true of a profitmaximizing firm in the short run?,The firm will shut down to minimize losses if product price falls below average total cost.,The firm will shut down if marginal revenue equals marginal cost but exceeds average variable cost.,"The firm will continue to produce as long as total revenue exceeds total variable cost, even if it incurs loss.",The firm will continue to produce as long as average variable cost is less than average fixed cost.,C,True,0.041538157,0.11335434,0.56673604,0.2783714
From 1971 to 1997 the Democratic Republic of Congo was known as what?,Zaire,Angola,Rhodesia,Belgian Congo,A,True,0.9380158,0.007774103,0.00488395,0.049326148
What is New Mexico's nickname?,The Desert State',Gateway to Paradise',Land of Enchantment',The Garden State',C,True,0.014996854,0.019945363,0.9610214,0.0040363483
A kindergarten teacher sets up a literacy center with an activity that asks students to match pictures of objects with pictures of letters to correctly indicate the beginning sound. Which of the following is the teacher trying to develop in students through the center?,Phonics,Vocabulary,Letter recognition,Phonemic awareness,D,True,0.28887942,0.009846372,0.0400227,0.66125154
Which of the following is the best description of a consumer checking account?,An asset for the consumer and a liability for the bank,A liability for the consumer and an asset for the bank,An asset for both the consumer and the bank,A liability for both the consumer and the bank,A,True,0.49608132,0.3356654,0.12300299,0.04525027
What was the name of the first nuclear-powered submarine?,Nautilus,Neptune,Nordenfelt III,Nicholas,A,True,0.625024,0.099280216,0.2077276,0.06796821
What is Andromeda?,The nearest major galaxy to the Milky Way,A bacteria that can cause death,An array of radio telescopes,An element of the Periodic Table,A,True,0.9872185,0.004362374,0.0037022987,0.004716851
Which of these is not one of superhero Captain Marvel's abilities?,the power of Apollo,the strength of Hercules,the courage of Achilles,the wisdom of Solomon,A,False,0.17293125,0.14224939,0.1998217,0.48499772
Which of these animals is a rodent?,Bat,Wolverine,Beaver,Koala,C,True,0.009711115,0.01203856,0.963842,0.01440827
Which two planets are most similar in size diameter wise?,Mars and Mercury,Venus and Earth,Uranus and Neptune,Jupiter and Saturn,B,True,0.08255705,0.7104037,0.056962654,0.1500766
Which of these stores is not owned by Gap Inc?,Gap,Banana Republic,Old Navy,J Crew,D,True,0.16500016,0.13840237,0.08831822,0.60827917
What is the largest city in Pennsylvania?,Philadelphia,Stewartsville,Harrisburg,Pittsburgh,A,False,0.26619935,0.012597069,0.46719438,0.2540092
A prekindergarten teacher uses a basket of red and yellow apples to reinforce concepts during a mathematics lesson. Which of the following tasks is best targeted at teaching students to compare quantities?,Having students count all the apples in the basket,Having students put one apple in the middle of the place mat on their desks,Having students make a Venn diagram for the color of the apples,Having students determine whether the numbers of red and yellow apples are equal,D,True,0.07844797,0.3341715,0.12883459,0.45854598
