0,1,2,3,4,5,/home/incoming/LLM/llama3/llama3-8b-instruct_correct,/home/incoming/LLM/llama3/llama3-8b-instruct_choiceA_probs,/home/incoming/LLM/llama3/llama3-8b-instruct_choiceB_probs,/home/incoming/LLM/llama3/llama3-8b-instruct_choiceC_probs,/home/incoming/LLM/llama3/llama3-8b-instruct_choiceD_probs
What term describes someone who does not believe in the existence of God?,hedonist,deist,agnostic,atheist,D,True,0.00028967278,0.00036618073,0.0073981583,0.9919459
What animated character has a crush on the Little Red Haired Girl?,Richie Rich,Charlie Brown,Bugs Bunny,Jonny Quest,B,True,0.024765793,0.951368,0.010610108,0.013256174
Which of these dishes is made from pig intestines?,haggis,chitlins,grits,chop suey,B,True,0.0012841048,0.9985575,8.161048e-05,7.6815835e-05
Water's high heat capacity allows it to,change density significantly as its temperature changes,gain and lose large amounts of heat without significantly changing the temperature of the water,conduct sound efficiently without significant loss of velocity as the sound waves travel long distances,cause the ocean's surface temperature to fluctuate rapidly as the seasons change,B,True,0.00038872752,0.9989311,0.00043028212,0.00025000283
Which of the following is the government regulator for all securities firms operating in the United States?,Federal Trade Commission,Federal Deposit Insurance Corporation,Federal Reserve Board,Financial Industry Regulatory Authority,D,True,0.0012052158,0.0005327263,0.0044954466,0.99376667
Which of the following elements is a metal?,S,Se,I,Ga,D,False,0.038500424,0.012450528,0.855967,0.09308209
How many ribs are there in the human body?,18,24,30,42,B,True,0.20009711,0.5790002,0.19853994,0.022362748
Which of these snakes is poisonous?,anaconda,boa constrictor,copperhead,python,C,True,0.0063023386,0.0028518045,0.9879265,0.0029194334
What's unique about a skeleton key?,It opens many locks,It's made of bone,It's extremely old,It hangs in a closet,A,True,0.9792236,0.007713793,0.0070785745,0.005984087
What color is a ruby?,red,black,yellow,blue,A,True,0.9998567,0.00010868069,2.403774e-05,1.0455264e-05
In the 1960s 'Batman' TV series who was not a guest villain?,The Minstrel,The Archer,The Bookworm,The Squeegee Guy,D,True,0.030042334,0.029004509,0.01725186,0.9237013
Which of these is commonly used to treat allergies?,antimatter,anticoagulants,antiseptics,antihistamines,D,True,2.7079313e-05,5.594427e-05,5.583511e-05,0.9998611
"How many ships did Columbus set sail with on his initial voyage to ""the New World""?",Two,Three,Five,Ten,B,True,0.21642713,0.44581774,0.30283603,0.034919143
What does the acronym 'REM' stand for?,random energy module,rapid eye movement,red entertainment machine,really energetic music,B,True,5.7722067e-05,0.9998946,4.1413557e-05,6.313871e-06
Where did the Exxon Valdez run aground in March of 1989?,Monterey Bay,Prince William Sound,Cape Cod,Gulf of Mexico,B,True,0.0001562656,0.9997185,0.00010288258,2.2358827e-05
What is the name of the baby who appears in cartoons and comic strips with Popeye the Sailor?,Pun'kin,Lamikins,Suga'baby,Swee'pea,D,True,0.00037530315,0.00027999323,0.00040185588,0.9989429
A geographer beginning a study of the cultural landscape within a specific region would most likely benefit from which of the following activities?,Describing and mapping the building types on a plat map,Determining how many cars travel along the highway system,Establishing the percentage of adults with a college education,Graphing and analyzing economic data for the past century,A,True,0.95992476,0.013480307,0.013375402,0.0132195745
Fragile works of sculpture can be displayed most securely by placing the works,in glass-paneled cases,on a series of pedestals,on wall-mounted shelves with sturdier works around them,"in shadow boxes with signs that read ""Do Not Touch""",A,False,0.2652532,0.013625387,0.20983253,0.5112889
In the Jimmy Buffet song 'Margaritaville' what is the singer searching for?,a lime,a shaker of salt,his car keys,the bartender,B,False,0.4520879,0.0735136,0.02757754,0.44682094
Which of the following actions by the Federal Reserve System would be most likely to increase consumer spending?,Increasing the discount rate to member banks,Decreasing the discount rate to member banks,Selling large amounts of government securities,Keeping reserve requirements of member banks constant,B,True,0.0008741467,0.9968053,0.0012327444,0.0010878931
Which one of these is NOT a mineral?,Quartz,Lithium,Diamond,Calcite,B,True,0.0065145125,0.97442234,0.0054857694,0.013577409
According to the title of a popular children's TV show what color is Bear's big house?,red,green,purple,blue,D,False,0.2629935,0.46156797,0.018537313,0.25690126
Which of these rocks will float In water?,granite,limestone,shale,pumice,D,True,0.0002822253,0.0005482701,9.907039e-05,0.99907047
Who is the twin sister of 'Dear Abby' columnist Abigail VanBuren?,Martha Stewart,Dr Ruth Westheimer,Ann Landers,Miss Manners,C,True,0.00089143566,0.0033250484,0.9929725,0.0028109301
Which of the following would be provided in the marketing segment of a business plan?,How the products and services will be priced,The organizational structure of the business,Any factors that could affect employee retention,The details of the budget plan,A,True,0.9491255,0.005260513,0.010360111,0.035253763
"From the very beginning, I wrote to explain my own life to myself, and I invited any readers who chose to make the journey with me to join me on the high wire. I would work without a net and without the noise of the crowd to disturb me. The view from on high is dizzying, instructive. I do not record the world exactly as it comes to me but transform it by making it pass through a prism of fabulous stories I have collected on the way. I gather stories the way a lepidopterist hoards his chloroformed specimens of rare moths, or Costa Rican beetles. Stories are like vessels I use to interpret the world to myself. ----------Pat Conroy Which of the following best describes the organization of the passage?",The author provides several explanations for taking a certain course of action.,The author uses analogies to explain his experience of a particular action.,The author makes a comparison between his own experiences and that of others in his profession.,The author chronicles the various phases of his work in a particular discipline.,B,True,0.016155465,0.79376674,0.08431857,0.10575919
What is the normal playback speed of a 12'' long-playing record?,12 1/2 rpm,33 1/3 rpm,45 rpm,100 rpm,B,False,0.004566595,0.22701539,0.7679832,0.00043483241
During what war did Francis Scott Key write the words to 'The Star-Spangled Banner'?,American Revolution,War of 1812,Civil War,World War I,B,True,0.00019182124,0.99964714,0.00012506449,3.5971818e-05
What are the names of Donald Duck's three nephews?,Quick Quack Quock,Alvin Simon Theodore,Robbie Chip Ernie,Huey Dewey Louie,D,True,0.00016272684,0.00022948162,0.00038883954,0.99921894
What company makes Oreo cookies?,General Mills,Nabisco,Keebler,Kraft,B,True,0.0022893508,0.9908675,0.0037745014,0.003068648
A student is conducting a research project and has learned of a website that may have useful information. The domain extension for the site is .org. Which of the following assumptions about the website is correct?,All of the information on the site is current.,The site has been evaluated for bias.,The site might belong to a nonprofit agency.,The author of the site is well respected in his or her field.,C,True,0.001699451,0.0031998942,0.9936639,0.0014366824
To make an international telephone call from within the US what are the first numbers you should dial?,11,101,888,911,B,True,0.22275282,0.6470794,0.09942684,0.0307409
The 'Arkansas toothpick' is better known by what name?,Scottie Pippen,spare rib,pinkie finger,Bowie knife,D,True,0.0032606833,0.0026821648,0.0011007582,0.9929564
What colors are the two circles in the MasterCard logo?,pink and orange,blue and green,black and white,red and yellow,D,False,0.05548878,0.7600379,0.07917413,0.1052992
Which of the following was a significant reason for the electoral success of Franklin Roosevelt's New Deal coalition during the 1930s?,A major shift of African American voters from the Republican to the Democratic Party,A major shift of urban voters in Northern states from the Republican to the Democratic Party,A focus on a bipartisan approach to major social and economic legislation,A focus on mobilizing young voters,A,False,0.032061838,0.95546466,0.011210886,0.0012627494
What is the name of the mountain where the mythological Greek gods live?,Jupiter,Olympus,Vesuvius,Valhalla,B,True,4.4955206e-05,0.9999217,2.2804448e-05,1.0568869e-05
The first sound recording to be made and reproduced was a recitation of what nursery rhyme?,Humpty Dumpty',Mary Had a Little Lamb',Jack Be Nimble',Home Sweet Home',B,True,0.33378473,0.62359196,0.037013307,0.005610045
Which actress played a pointy-eared Vulcan in the movie 'Star Trek II: The Wrath of Khan'?,Whoopi Goldberg,Jennifer Grey,Kirstie Alley,Helen Hunt,D,False,0.33492061,0.013877928,0.6355676,0.01563388
Which of the following is most likely to result from a collision between a continental lithospheric plate and an oceanic lithospheric plate?,A chain of coastal volcanic mountains,A magnetic reversal,A mid-oceanic ridge,A transform fault,A,True,0.9552192,0.0025204585,0.0028338276,0.039426602
The process of drilling holes in the skull is called what?,bifurcation,trepanation,aeronomy,skullduggery,B,True,8.0765196e-05,0.99986374,3.05355e-05,2.4922349e-05
Who is the creator of the comic strip 'The Far Side'?,Jim Davis,Gary Larson,Garry Trudeau,Charles Schulz,B,True,0.00011277215,0.99970263,9.0969625e-05,9.367417e-05
Which of these is not a type of chili pepper?,habanero,cheyenne,jalapero,guajillo,B,True,0.002622508,0.98231536,0.0034004126,0.0116618015
"In the definition of a public good, the term ""nonrival"" means that",one person's use of the public good does not reduce the amount available to others,the public good is produced by the government without any competition,the public good is produced at zero marginal cost,the public good is mostly consumed by free riders,A,True,0.9990362,0.00020967361,0.0005413351,0.00021281956
Which of these foods is poisonous to dogs?,peanut butter,bananas,chocolate,olives,C,True,0.008545308,0.0036896758,0.9838526,0.0039123273
What type of substance is 'terra-cotta'?,metal,ceramic,wood,glass,B,True,0.00015780359,0.99974686,5.103159e-05,4.4337015e-05
What disease causes a buildup of fluid pressure in the eyeball and damages the optic nerve at the back of the eye?,astigmatism,cataract,glaucoma,retinitis,C,True,0.0003088216,0.00034050163,0.9992847,6.6009256e-05
What article of clothing best describes a 'pashmina'?,shoes,pants,scarf,underwear,C,True,0.00044759372,0.00017908674,0.9993131,6.0103823e-05
Who was the first American in space?,John Glenn,Buzz Aldrin,Alan Shepard,Neil Armstrong,C,True,0.36501473,0.007694938,0.620911,0.0063793277
Stevie Wonder and Michael Jackson have both recorded duets with which former Beatle?,Paul McCartney,John Lennon,George Harrison,Ringo Starr,A,True,0.95626116,0.015761375,0.026811,0.0011665453
In which layer of Earth is the geomagnetic field generated?,Outer core,Crust,Mantle,Inner core,A,True,0.96712875,0.0024445544,0.0012220179,0.029204758
Which of these is not one of Aesop's fables?,The Dog and the Squirrel',The Hare and the Tortoise',The Eagle and the Beetle',The Ox and the Frogs',A,False,0.15705241,0.03818784,0.33771577,0.46704394
An accounts payable entry appears in the,asset section of the balance sheet,liability section of the balance sheet,cost of goods sold section of the income statement,operating expense section of the income statement,B,True,0.07636467,0.5469023,0.047601484,0.32913157
What is a balalaika?,musical instrument,Russian peasant,type of hat,breed of shark,A,True,0.9997476,0.00020987415,2.7542945e-05,1.5009611e-05
From what language does the term 'RSVP' originate?,Russian,Italian,Portuguese,French,D,True,0.00025442443,0.0004535606,0.000407364,0.9988846
Which of the following is a true statement about the flow of energy in an ecosystem?,Smaller organisms need less energy per gram of body weight than do larger organisms.,Energy transfer between organisms normally involves conservation of heat energy.,Energy flow between trophic levels is inefficient.,"Chemical energy is converted into radiant energy, which is then converted into chemical energy at the next trophic level.",C,True,0.049817696,0.009397104,0.82630503,0.11448015
The Federal Reserve implements an expansionary policy by doing which of the following?,Buying Treasury bonds in the open market,Raising the federal funds rate,Raising the discount rate,Raising the required reserve ratio,A,True,0.9975931,0.0009580104,0.00087398366,0.00057485414
"Determining how a product can be useful, identifying the target price, finding a place to sell the product, and deciding how to promote it best exemplifies using",market research,positioning,marketing mix,segmenting,C,True,0.03701638,0.01642592,0.94354284,0.0030148437
In golf what is one stroke overpar called?,eagle,bogey,dormy,birdie,B,True,0.00028881524,0.9987149,0.0005857062,0.0004104892
What actress starred on 'Charlie's Angels' for the show's entire run?,Cheryl Ladd,Farrah Fawcett,Jaclyn Smith,Kate Jackson,C,False,0.5080812,0.011268909,0.021636706,0.45901313
If you are watching a Shavian play who is the author?,Shakespeare,Aeschylus,George Bernard Shaw,Anton Chekhov,C,True,0.0078025945,0.00091923313,0.9904965,0.00078166823
In which of these sports do competitors use a 'funny car'?,supercross,dogsledding,gymnastics,drag racing,D,True,0.003361519,0.00051752327,6.922318e-05,0.9960517
The TV show 'House of Style' airs on what network?,E,WB,MTV,Home Shopping Network,C,True,0.013145965,0.0012566615,0.9848813,0.00071602414
By what nickname is the Federal National Mortgage Association known?,Morty,FEMA,Freddie Mac,Fannie Mae,B,False,0.0027752009,0.00100315,0.19608252,0.8001391
In computer terminology what does the acronym 'ISP' stand for?,Individual Site Privacy,Investment Stability Plan,Internal Security Position,Internet Service Provider,D,True,2.5119229e-05,2.3276907e-05,3.175368e-05,0.9999199
Which of these television series was not set in the United States?,Picket Fences',M*A*S*H',Northern Exposure',The Paper Chase',B,False,0.090516955,0.086371884,0.7432303,0.07988093
What day of the week is sometimes called 'hump day'?,Wednesday,Thursday,Friday,Saturday,A,False,0.03283796,0.9157195,0.051059484,0.00038305117
Which of the following figures is a contemporary installation artist who uses image projection and videos?,Bill Viola,Betye Saar,Damien Hirst,Rachel Whiteread,A,True,0.9945773,0.0016910754,0.0023432446,0.0013883265
Scientists believe that a worldwide catastrophic event occurred during the late Cretaceous period and that this event likely caused which of the following?,The movement of aquatic animals onto land,The sudden demise of the dinosaurs,The emergence of Homo sapiens on the grasslands of Africa,The first appearance of mammals,B,True,0.00034586326,0.99928313,0.00011097719,0.00026005346
"According to Article III, Section 1, of the United States Constitution, judges ""shall hold their offices during good behavior..."" A consequence of this clause is that:",Congress cannot remove federal judges from office,federal judges have political independence to fulfill their duties,the president has no influence over the composition of the Supreme Court,federal judges lack opportunity for advancement or promotion,B,True,0.12823707,0.8297033,0.022546941,0.019512752
How many cups of coffee were consumed in the United States in the past week (as of 2013)?,300 million cups per week,1 billion cups per week,3 billion cups per week,9 billion cups per week,C,True,0.08617933,0.39231116,0.43765473,0.08385479
In what city would you find people studying art and design at the Fashion Institute of Technology?,Paris,New York,Los Angeles,Melbourne,B,True,0.00070117996,0.99897337,0.0002263099,9.925443e-05
What is the traditional 20th wedding anniversary gift?,paper,leather,china,silver,C,False,0.029124001,0.025204722,0.036104098,0.9095672
"Many employers rely on temporary workers to provide flexibility in times of fluctuating need. However, an important consideration in hiring temporary workers is that they",are often less experienced and less committed to the job than full-time employees,are limited to 30 days on the job before they must be offered a permanent position,must be offered health care and other benefits like regular full-time employees,are required to receive pay equal to that of regular full-time employees doing the same job,A,True,0.997482,0.00054181414,0.00033551775,0.001640626
Someone would most likely contract salmonella poisoning from eating which of the following?,carrots,chicken,tofu,rice,B,True,0.0002726273,0.9996265,7.689807e-05,2.3938514e-05
Amps are a unit of measurement of what?,electric charge,electric current,electric field strength,electric potential,B,True,0.0039038605,0.9932957,0.0009418502,0.0018585162
The maximum depth that plant roots can readily penetrate without encountering a restrictive soil layer is referred to as the,effective depth,depth to the subsoil,depth to a parent material,O horizon,A,False,0.3665316,0.61382496,0.016294109,0.00334937
How much more electrical energy will the United States need to generate if everyone drives electric cars?,2*10^19 J,2*10^21 J,2*10^23 J,2*10^25 J,A,False,0.05983496,0.22405748,0.36085102,0.35525653
Which of the following must be obtained by foreigners wishing to permanently reside in the US?,visa,bill of landing,driver's license,carte blanche,A,True,0.998611,0.0010338797,0.00018718348,0.00016795413
What is the largest moon in the Solar System?,Ganymede,The Earth's Moon,Pluto,Europa,A,True,0.99935204,0.0004887326,0.00013387327,2.5425708e-05
Islam first spread to Indonesia through,military conquest by the Mughal empire,mass migrations of African Muslims across the Indian Ocean,Dutch colonization in the 18th century,increased commercial contacts with Indian and Arab merchants,D,True,0.0045687687,0.1426865,0.0055759484,0.8471688
Which of these is not a city in the state of New York?,Perskippity,Kerhonkson,Schenectady,Lackawanna,A,True,0.9979075,0.0011764442,0.000114733855,0.0008014822
In the original 'Get Smart' TV series what is agent Maxwell Smart's code name?,Agent 86,Agent 99,Larrabee,The Chief,A,True,0.9713335,0.025784245,0.002436076,0.00044624953
In horse racing what is the term for a wager on the 1st 2nd and 3rd place finishers in a specific race?,triple action,trifecta,exacta,triple crown,B,True,0.000398117,0.9993606,0.00020215032,3.9073984e-05
What principle explains why cold food warms up and hot food cools off when stored at room temperature?,entropy,chemical equilibrium,momentum,relativity,A,True,0.9837143,0.008780957,0.0045288866,0.002975923
How much does our highway gas mileage decrease in a heavy rain?,About 0.1%,About 2%,About 10%,About 50%,C,True,0.035957422,0.28062606,0.42790362,0.25551292
"What quantity of oxygen, O_2 , contains very nearly the same number of molecules as 36.0 grams of water, H_2O ?",64.0 grams,32.0 grams,16.0 grams,8.0 grams,A,False,0.21002257,0.22886963,0.28931832,0.2717894
The loss of water in the form of vapor from plants is referred to as the,transpiration,respiration,oxidation,condensation,A,True,0.9998735,8.464203e-05,2.9423401e-05,1.2391914e-05
"In a holistic evaluation of student essays, evaluations are made on the basis of the",number and variety of errors made by each student,average sentence length and the complexity demonstrated in each essay,ability of each student to communicate in a variety of discourse modes,overall quality of each student's essay in relation to the topic,D,True,0.0026611397,0.0040577534,0.004252489,0.9890286
Which of the following scenarios does not include a producer?,Direct selling,Reverse channels,Indirect channels,Dual distribution,B,False,0.30178544,0.20103244,0.1303043,0.3668778
In soccer which player is allowed to use his or her hands in the field of play?,midfielder,center,sweeper,goalkeeper,D,True,3.162855e-05,6.515158e-05,2.5364667e-05,0.9998778
As of 1999 which state has the most Girl Scouts?,California,Illinois,New York,Pennsylvania,D,False,0.28958914,0.21021917,0.38364327,0.116548434
In the 1992 animated film 'Aladdin' what device does the hero use to travel from place to place?,talking car,winged horse,magic carpet,hot air balloon,C,True,0.00012703199,0.00013708633,0.99963164,0.00010428978
Which one of these World War II leaders was not at the Yalta Conference?,Stalin,Mussolini,Churchill,Roosevelt,B,True,0.0001960812,0.99915147,0.00019800544,0.00045456877
What is the technical term for the offspring of a female donkey and a male horse?,burro,dorse,hinny,honker,C,True,0.071612544,0.012395878,0.9142876,0.001704018
The atmospheric concentration of which of the following gases is most likely to be directly affected by widespread deforestation?,Carbon dioxide,Ozone,Nitrous oxide,Argon,A,True,0.991867,0.0037197317,0.0027002357,0.0017130253
Which of the following words does not appear in the Lewis Carroll poem 'Jabberwocky'?,brillig,bandersnatch,wabe,grelp,D,False,0.023676962,0.0076120836,0.92748004,0.041230988
What is the final word of the Pledge of Allegiance?,America,stands,indivisible,all,D,True,0.2207776,0.041808236,0.19945595,0.5379582
Which of the following is a sports award?,Oscar,Emmy,Nobel,Espy,D,True,0.00013471425,8.2671475e-05,2.7908663e-05,0.9997547
What term is used to describe a group of fish?,Knot,Drape,School,Gaggle,C,True,0.0018727141,0.0003709263,0.9969818,0.0007745882
"Assume that the marginal propensity to consume increased from 0.75 in year 1 to 0.80 in year 2. Based on this information, which of the following is a correct conclusion?","In year 1, a $100 billion increase in government spending would have increased real output by a maximum of $75 billion.","From year 1 to year 2, the spending multiplier increased from 4 to 5.",A given change in government spending would have had a more powerful effect in year 1 than in year 2.,The marginal propensity to save increased from year 1 to year 2.,B,False,0.09455411,0.06323314,0.78553087,0.056681816
At the equator how fast is the earth's surface turning?,about 100 miles per hour,about 500 miles per hour,about 1000 miles per hour,about 2000 miles per hour,C,False,0.17238246,0.3915167,0.3401556,0.09594529
Which of the following components is present in both pneumatic and hydraulic systems?,Exhaust,Reservoir,Compressor,Control value,D,False,0.027637566,0.66959697,0.027963351,0.27480203
The primary purpose of antitrust laws is to,help businesses that are in financial trouble,encourage business investment,prevent business behavior that hampers competition,establish trust between government and businesses,C,True,0.0005438884,0.0004856377,0.99885917,0.00011136428
How many pairs of chromosomes are in the genome of a typical person?,1,23,88,7921,B,True,0.0007634767,0.99815506,0.0007877121,0.00029377217
"What was the acronym for the first computer, made back in 1946?",ENIAC,CASD,CNAC,CSREN,A,True,0.9997011,0.0002627153,2.6229158e-05,1.0038449e-05
"When a gas turns into a liquid, the process is called",condensation,evaporation,deposition,sublimation,A,True,0.99899286,0.00055144925,0.00030632885,0.00014929275
Which of the following types of stress dominates at divergent boundaries?,Compressional,Left-lateral shear,Right-lateral shear,Tensional,D,True,0.17444763,0.025929326,0.023887213,0.77573586
Which of the following terms refers to pottery that has not been bisque fired?,Raku,Greenware,Terracotta,Stoneware,B,True,0.000112558846,0.9997625,8.991518e-05,3.521129e-05
In what year did the Great Depression begin?,1884,1929,1953,1975,B,True,0.0022844763,0.9965126,0.00070493866,0.00049792754
Cheddar cheese got its name from a village in what country?,England,France,Switzerland,Denmark,A,True,0.9795958,0.0133854905,0.005366139,0.0016526406
Who is the mythological Roman goddess of flowers?,Diana,Echo,Flora,Niobe,C,True,0.00026319333,0.00012852096,0.9995659,4.2381715e-05
According to legend if you give someone the 'evil eye' what are you doing?,cursing them,blessing a child,counting money,passing time,A,True,0.9979603,0.0010171877,0.0005910072,0.0004315464
"Which of these rivers flows""through France?",Volga,Seine,Mekong,Allegheny,B,True,8.974946e-05,0.9998708,2.5864756e-05,1.3570005e-05
What condition is caused by malfunctioning sebaceous glands?,bad breath,shingles,acne,carpal tunnel syndrome,C,True,0.00012003409,9.893038e-05,0.99960905,0.00017194089
What was the name of Huey Lewis band?,The News,The Attractions,The Silver Bullet Band,Louie and Dewey,A,True,0.75459754,0.007967759,0.06098083,0.17645387
What high school does the gang from the 'Archie' comic strip attend?,Ridgemont High,Riverdale High,Rumson High,Riker's Island High,B,True,0.124436095,0.86375767,0.0075315796,0.004274634
Cheese is a necessary ingredient in which of these dishes?,sushi,french fries,veal parmigiano,chicken pot pie,C,True,0.003987169,0.0038045833,0.9871285,0.005079785
What city's airport uses the code ORD?,Chicago,Orlando,New York City,Portland,A,True,0.99956936,0.0003510674,4.5491306e-05,3.4138026e-05
Which of the following digital camera settings can be used to keep colors accurate under a variety of light conditions?,White balance,Aperture,ISO speed,Shutter speed,A,True,0.9998635,6.781214e-05,4.9491446e-05,1.9244393e-05
At what speed will a sedan flip over when it slides sideways into a curb?,10 mph,20 mph,40 mph,80 mpg,B,True,0.20215154,0.40202633,0.3776688,0.018153463
"The intention of making traditional, saleable art objects was abandoned by",Impressionists,Pop artists,Abstract Expressionists,Conceptual artists,D,True,0.011494915,0.018297208,0.013230566,0.95697737
Which of these popular games relies on bluffing?,Outburst,Balderdash,Pictionary,Scattergories,B,True,0.032657012,0.93591845,0.005489606,0.025934933
What sport is featured in the 1996 movie 'Kingpin'?,wrestling,golf,chess,bowling,D,True,0.016004479,0.0014204783,0.00011843614,0.98245656
Which of the following is an example of a chemical change?,Tearing up a piece of paper,Melting ice,Mixing vinegar with baking soda,Filling a balloon with air,C,True,0.0037793834,0.18496858,0.80346686,0.0077851433
Soil structure refers to which of the following?,Arrangement of soil particles,"Proportion of sand, silt, and clay",Organic composition,Profile depth,A,True,0.79617697,0.1943509,0.0036942393,0.0057778996
"At the border of two countries there is a port where fishermen work. The fishermen do not speak the same language, so they communicate using one that has been invented by them for the purpose of trade. The scenario above most accurately describes which of the following types of language?",A dialect,A creole,A pidgin,A regionalism,C,True,0.00076488423,0.0030016336,0.99609655,0.00013686859
"With what would you use a""wah-wah pedal?",bicycle,stock car,electric guitar,baby,C,True,0.00019827225,0.00016025246,0.99952126,0.00012025819
Who is the career hit leader among players never elected to Baseball's Hall of Fame?,Steve Garvey,Jim Rice,Pete Rose,Ken Griffey Jr,C,True,0.12077947,0.029367948,0.81895477,0.030897804
Which of these is not one of the official languages of the United Nations?,Japanese,English,Russian,Spanish,A,True,0.58887833,0.03727989,0.062310245,0.3115316
What people ruled the Andes Mountains until they were conquered by the Spanish in 1532?,Pueblo,Aztec,Inca,Apache,C,True,0.00019333177,0.0001177206,0.9996785,1.0530244e-05
Which of these organizations is not part of the US government?,NAACP,NASA,CIA,FBI,A,True,0.99889696,0.0005997052,0.0001811223,0.0003222554
Which of these men has never been a head coach in the NFL?,Dick Vermeil,Bill Parcells,Chuck Noll,Pat Riley,D,True,0.0017424427,0.0018548206,0.0012022494,0.9952005
Which of these is not a style of shoe?,gingham,brogan,espadrille,docksider,A,True,0.99865985,0.00054911623,8.3044055e-05,0.00070783874
Which of these words means 'yes'-in French?,qui,oui,ja,okey-dokey,B,True,0.00012218756,0.9998123,3.4330216e-05,3.125802e-05
Which of these sounds is commonly associated with owls?,chirp,bark,growl,hoot,D,True,5.0149167e-05,3.54917e-05,3.2378735e-05,0.999882
What do the initials 'E E' in poet E E Cummings' name stand for?,Edward Estlin,Edmund Earl,Ernest Eakins,Eugene Evan,A,True,0.95766205,0.03557084,0.0031756444,0.003591455
"The true length of a block of wood is 1.010 cm. Three measurements of this block produced the following values: 1.4 cm, 1.2 cm, and 0.9 cm. Which of the following statements is true concerning these measurements?",They are precise and accurate.,They are precise but not accurate.,They are accurate but not precise.,They are neither precise nor accurate.,D,True,0.007248174,0.075527705,0.032357417,0.8848667
What is the medical term for a doctor's identification of a disease?,Hypnosis,Prognosis,Trichinosis,Diagnosis,D,True,3.37532e-05,0.00046549377,3.7471007e-05,0.99946326
Gerry Adams is the president of what organization?,Greenpeace,NASCAR,Sinn Fein,PLO,C,True,0.00039188043,0.00033388633,0.9991966,7.7619305e-05
What was the birth name of civil rights leader Malcolm?,Michael Brown,Malcolm Little,Malcolm Lincoln,Michael Lloyd,B,True,9.497588e-05,0.9998312,4.7943788e-05,2.5813268e-05
Which of the following dental topics is developmentally appropriate for toddlers?,Growth of permanent teeth,Correct use of incisors while eating,Correct toothbrushing technique,Evolution of the human tooth,C,False,0.07304939,0.7853549,0.12185776,0.019737925
What topic does Spin magazine primarily cover?,politics,washing machines,books,music,D,True,0.00037404094,9.0418005e-05,5.5704913e-05,0.99947983
What is the name of Raggedy Ann's doll brother?,Red,Freckles,Randy,Andy,D,False,0.6150544,0.035245426,0.17348407,0.17621605
Which of the following tools is LEAST likely to be used in the process of creating a wood sculpture?,A rasp,A gouge,A lathe,An extruder,D,True,0.0060498435,0.0020028348,0.009667622,0.9822797
What exercise apparatus is used during a 'Spinning' class?,stationary bicycle,treadmill,rowing machine,barbells,A,True,0.99979836,9.6468364e-05,8.283672e-05,2.2415272e-05
In the 1976 remake of the classic film 'KingKong' what New York landmark does the giant ape climb?,Statue of Liberty,Empire State Building,World Trade Center,Chrysler Building,C,False,0.23053737,0.72694474,0.015935319,0.026582597
Which of these items is useful for removing ink stains?,baking soda,nail polish,hair spray,butter,C,False,0.98383635,0.005703437,0.0016436648,0.008816419
How much angular momentum did Hurricane Florence have when it hit land?,L = 10^16 kg * m^2 / s,L = 10^19 kg * m^2 / s,L = 10^22 kg * m^2 / s,L = 10^25 kg * m^2 / s,B,True,0.15850225,0.35858834,0.2696214,0.21328808
Which of the following responsibilities of a human resources manager would have the most negative impact on a company if performed incorrectly?,Recruiting and hiring new employees,Providing professional development opportunities for employees,Ensuring company compliance with laws and regulations,Filing employee compensation and benefits forms,C,True,0.053265575,0.00985314,0.91510636,0.021774925
A car-manufacturing factory is considering a new site for its next plant. Which of the following would community planners be most concerned with before allowing the plant to be built?,The amount of materials stored in the plant,The hours of operations of the new plant,The effect the plant will have on the environment,The work environment for the employees at the plant,C,True,0.004118348,0.0032451802,0.98823535,0.004401117
What team has won the most World Series?,Chicago Cubs,Los Angeles Dodgers,New York Yankees,San Francisco Giants,C,True,0.003570721,0.0016605395,0.99393696,0.00083171646
What is the name of the Newtonian law that states 'An object in Motion tends to stay in motion'?,Law of Inertia,Law of Thermodynamics,Law of Relativity,Law of Gravitation,A,True,0.9992286,0.00024002773,0.00030283144,0.00022858917
Who was the WNBA's Most Valuable Player of 1999?,Rebecca Lobo,Sheryl Swoopes,Lisa Leslie,Yolanda Griffith,D,False,0.23120245,0.20403546,0.36231446,0.20244764
Ada Lovelace is credited with being the first person to have made what?,a computer program,a souffle,a brassiere,a mystery novel,A,True,0.9970747,0.0010282646,0.0012598563,0.00063721824
Which of the following is true of a profitmaximizing firm in the short run?,The firm will shut down to minimize losses if product price falls below average total cost.,The firm will shut down if marginal revenue equals marginal cost but exceeds average variable cost.,"The firm will continue to produce as long as total revenue exceeds total variable cost, even if it incurs loss.",The firm will continue to produce as long as average variable cost is less than average fixed cost.,C,False,0.5640901,0.076940045,0.3031174,0.05585248
From 1971 to 1997 the Democratic Republic of Congo was known as what?,Zaire,Angola,Rhodesia,Belgian Congo,A,True,0.99989545,4.093111e-05,3.3866872e-05,2.982909e-05
What is New Mexico's nickname?,The Desert State',Gateway to Paradise',Land of Enchantment',The Garden State',C,True,0.0009507436,0.0002504502,0.99876595,3.2851916e-05
A kindergarten teacher sets up a literacy center with an activity that asks students to match pictures of objects with pictures of letters to correctly indicate the beginning sound. Which of the following is the teacher trying to develop in students through the center?,Phonics,Vocabulary,Letter recognition,Phonemic awareness,D,True,0.22697209,0.003755662,0.007410901,0.7618613
