0,1,2,3,4,5,C:/Users/HP/Desktop/qwen/qwenModel_correct,C:/Users/HP/Desktop/qwen/qwenModel_choiceA_probs,C:/Users/HP/Desktop/qwen/qwenModel_choiceB_probs,C:/Users/HP/Desktop/qwen/qwenModel_choiceC_probs,C:/Users/HP/Desktop/qwen/qwenModel_choiceD_probs
In the 1960s 'Batman' TV series who was not a guest villain?,The Minstrel,The Archer,The Bookworm,The Squeegee Guy,D,True,0.14564887,0.17161629,0.20142506,0.4813098
Which of these is commonly used to treat allergies?,antimatter,anticoagulants,antiseptics,antihistamines,D,True,0.00038426215,0.0011382673,0.0013307694,0.99714667
"How many ships did Columbus set sail with on his initial voyage to ""the New World""?",Two,Three,Five,Ten,B,True,0.15091722,0.44704932,0.3400972,0.061936297
What does the acronym 'REM' stand for?,random energy module,rapid eye movement,red entertainment machine,really energetic music,B,True,0.034186527,0.9459068,0.01705629,0.002850392
Where did the Exxon Valdez run aground in March of 1989?,Monterey Bay,Prince William Sound,Cape Cod,Gulf of Mexico,B,True,0.013364101,0.9818584,0.002156213,0.002621288
What is the name of the baby who appears in cartoons and comic strips with Popeye the Sailor?,Pun'kin,Lamikins,Suga'baby,Swee'pea,D,True,0.08727973,0.11076374,0.1073559,0.6946006
A geographer beginning a study of the cultural landscape within a specific region would most likely benefit from which of the following activities?,Describing and mapping the building types on a plat map,Determining how many cars travel along the highway system,Establishing the percentage of adults with a college education,Graphing and analyzing economic data for the past century,A,True,0.962873,0.002725724,0.02246838,0.011932867
Fragile works of sculpture can be displayed most securely by placing the works,in glass-paneled cases,on a series of pedestals,on wall-mounted shelves with sturdier works around them,"in shadow boxes with signs that read ""Do Not Touch""",A,False,0.1354639,0.12875661,0.474666,0.2611135
In the Jimmy Buffet song 'Margaritaville' what is the singer searching for?,a lime,a shaker of salt,his car keys,the bartender,B,False,0.07630517,0.20500246,0.49177533,0.22691704
Which of the following actions by the Federal Reserve System would be most likely to increase consumer spending?,Increasing the discount rate to member banks,Decreasing the discount rate to member banks,Selling large amounts of government securities,Keeping reserve requirements of member banks constant,B,True,0.008859462,0.9809459,0.009504816,0.00068987266
Which one of these is NOT a mineral?,Quartz,Lithium,Diamond,Calcite,B,True,0.009548663,0.89728177,0.07365337,0.019516202
According to the title of a popular children's TV show what color is Bear's big house?,red,green,purple,blue,D,True,0.3146407,0.15575844,0.12083188,0.40876898
Which of these rocks will float In water?,granite,limestone,shale,pumice,D,True,0.01989449,0.07053209,0.040187974,0.8693854
Who is the twin sister of 'Dear Abby' columnist Abigail VanBuren?,Martha Stewart,Dr Ruth Westheimer,Ann Landers,Miss Manners,C,True,0.061009165,0.22316226,0.5480336,0.16779497
Which of the following would be provided in the marketing segment of a business plan?,How the products and services will be priced,The organizational structure of the business,Any factors that could affect employee retention,The details of the budget plan,A,True,0.49255294,0.09775013,0.31308568,0.0966113
"From the very beginning, I wrote to explain my own life to myself, and I invited any readers who chose to make the journey with me to join me on the high wire. I would work without a net and without the noise of the crowd to disturb me. The view from on high is dizzying, instructive. I do not record the world exactly as it comes to me but transform it by making it pass through a prism of fabulous stories I have collected on the way. I gather stories the way a lepidopterist hoards his chloroformed specimens of rare moths, or Costa Rican beetles. Stories are like vessels I use to interpret the world to myself. ----------Pat Conroy Which of the following best describes the organization of the passage?",The author provides several explanations for taking a certain course of action.,The author uses analogies to explain his experience of a particular action.,The author makes a comparison between his own experiences and that of others in his profession.,The author chronicles the various phases of his work in a particular discipline.,B,False,0.11578026,0.3122742,0.028152369,0.5437932
What is the normal playback speed of a 12'' long-playing record?,12 1/2 rpm,33 1/3 rpm,45 rpm,100 rpm,B,True,0.07322014,0.5516985,0.35620335,0.018878084
During what war did Francis Scott Key write the words to 'The Star-Spangled Banner'?,American Revolution,War of 1812,Civil War,World War I,B,True,0.061852787,0.93047446,0.007272733,0.0004000129
What are the names of Donald Duck's three nephews?,Quick Quack Quock,Alvin Simon Theodore,Robbie Chip Ernie,Huey Dewey Louie,D,True,0.14803295,0.20233706,0.14688094,0.502749
What company makes Oreo cookies?,General Mills,Nabisco,Keebler,Kraft,B,True,0.06500399,0.75564647,0.014003292,0.16534635
A student is conducting a research project and has learned of a website that may have useful information. The domain extension for the site is .org. Which of the following assumptions about the website is correct?,All of the information on the site is current.,The site has been evaluated for bias.,The site might belong to a nonprofit agency.,The author of the site is well respected in his or her field.,C,True,0.0017782112,0.010353522,0.98630667,0.0015616221
To make an international telephone call from within the US what are the first numbers you should dial?,11,101,888,911,B,False,0.36236113,0.2519826,0.19395794,0.19169825
The 'Arkansas toothpick' is better known by what name?,Scottie Pippen,spare rib,pinkie finger,Bowie knife,D,False,0.07544235,0.3394325,0.24833414,0.33679104
What colors are the two circles in the MasterCard logo?,pink and orange,blue and green,black and white,red and yellow,D,False,0.12674001,0.32238021,0.28673092,0.2641489
Which of the following was a significant reason for the electoral success of Franklin Roosevelt's New Deal coalition during the 1930s?,A major shift of African American voters from the Republican to the Democratic Party,A major shift of urban voters in Northern states from the Republican to the Democratic Party,A focus on a bipartisan approach to major social and economic legislation,A focus on mobilizing young voters,A,False,0.059258986,0.73043203,0.19891049,0.011398478
What is the name of the mountain where the mythological Greek gods live?,Jupiter,Olympus,Vesuvius,Valhalla,B,True,0.0039500687,0.98177093,0.0017256573,0.012553292
The first sound recording to be made and reproduced was a recitation of what nursery rhyme?,Humpty Dumpty',Mary Had a Little Lamb',Jack Be Nimble',Home Sweet Home',B,True,0.102773,0.79583967,0.087906405,0.013480885
Which actress played a pointy-eared Vulcan in the movie 'Star Trek II: The Wrath of Khan'?,Whoopi Goldberg,Jennifer Grey,Kirstie Alley,Helen Hunt,D,False,0.26327455,0.24732354,0.40459433,0.08480758
Which of the following is most likely to result from a collision between a continental lithospheric plate and an oceanic lithospheric plate?,A chain of coastal volcanic mountains,A magnetic reversal,A mid-oceanic ridge,A transform fault,A,False,0.13387243,0.05646416,0.08312329,0.7265401
The process of drilling holes in the skull is called what?,bifurcation,trepanation,aeronomy,skullduggery,B,True,0.00873392,0.98227423,0.0045134327,0.004478309
Who is the creator of the comic strip 'The Far Side'?,Jim Davis,Gary Larson,Garry Trudeau,Charles Schulz,B,True,0.07249108,0.50122607,0.41879007,0.007492723
Which of these is not a type of chili pepper?,habanero,cheyenne,jalapero,guajillo,B,False,0.07772497,0.35799548,0.17109844,0.39318112
"In the definition of a public good, the term ""nonrival"" means that",one person's use of the public good does not reduce the amount available to others,the public good is produced by the government without any competition,the public good is produced at zero marginal cost,the public good is mostly consumed by free riders,A,True,0.9855639,0.0036888814,0.003280959,0.007466314
Which of these foods is poisonous to dogs?,peanut butter,bananas,chocolate,olives,C,True,0.009110759,0.02495985,0.91491485,0.05101462
What type of substance is 'terra-cotta'?,metal,ceramic,wood,glass,B,True,0.004012969,0.99351597,0.0015142527,0.00095689425
What disease causes a buildup of fluid pressure in the eyeball and damages the optic nerve at the back of the eye?,astigmatism,cataract,glaucoma,retinitis,C,True,0.0005530082,0.013986412,0.9843609,0.0010997881
What article of clothing best describes a 'pashmina'?,shoes,pants,scarf,underwear,C,True,0.0012855273,0.0020382802,0.9957664,0.0009097966
Who was the first American in space?,John Glenn,Buzz Aldrin,Alan Shepard,Neil Armstrong,C,True,0.038244408,0.00089242286,0.9522628,0.008600409
Stevie Wonder and Michael Jackson have both recorded duets with which former Beatle?,Paul McCartney,John Lennon,George Harrison,Ringo Starr,A,True,0.39651793,0.18439797,0.38132757,0.037756544
In which layer of Earth is the geomagnetic field generated?,Outer core,Crust,Mantle,Inner core,A,True,0.6986387,0.036452454,0.04848066,0.21642816
Which of these is not one of Aesop's fables?,The Dog and the Squirrel',The Hare and the Tortoise',The Eagle and the Beetle',The Ox and the Frogs',A,False,0.04200075,0.02015218,0.5362296,0.4016174
An accounts payable entry appears in the,asset section of the balance sheet,liability section of the balance sheet,cost of goods sold section of the income statement,operating expense section of the income statement,B,True,0.013897609,0.9704992,0.009854881,0.0057483013
What is a balalaika?,musical instrument,Russian peasant,type of hat,breed of shark,A,True,0.98302066,0.015280349,0.0011509989,0.0005479576
From what language does the term 'RSVP' originate?,Russian,Italian,Portuguese,French,D,True,0.11480342,0.2786454,0.19151,0.4150411
Which of the following is a true statement about the flow of energy in an ecosystem?,Smaller organisms need less energy per gram of body weight than do larger organisms.,Energy transfer between organisms normally involves conservation of heat energy.,Energy flow between trophic levels is inefficient.,"Chemical energy is converted into radiant energy, which is then converted into chemical energy at the next trophic level.",C,False,0.508647,0.12611865,0.09083985,0.27439448
The Federal Reserve implements an expansionary policy by doing which of the following?,Buying Treasury bonds in the open market,Raising the federal funds rate,Raising the discount rate,Raising the required reserve ratio,A,True,0.9905509,0.0047698924,0.0022619562,0.0024172638
"Determining how a product can be useful, identifying the target price, finding a place to sell the product, and deciding how to promote it best exemplifies using",market research,positioning,marketing mix,segmenting,C,True,0.018238993,0.09408388,0.88224345,0.005433722
In golf what is one stroke overpar called?,eagle,bogey,dormy,birdie,B,True,0.01570432,0.65229595,0.13460888,0.19739087
What actress starred on 'Charlie's Angels' for the show's entire run?,Cheryl Ladd,Farrah Fawcett,Jaclyn Smith,Kate Jackson,C,True,0.0440587,0.19138227,0.4312866,0.33327246
If you are watching a Shavian play who is the author?,Shakespeare,Aeschylus,George Bernard Shaw,Anton Chekhov,C,True,0.010012306,0.0016440691,0.9860023,0.0023412616
In which of these sports do competitors use a 'funny car'?,supercross,dogsledding,gymnastics,drag racing,D,True,0.091416724,0.1000102,0.015762221,0.79281086
The TV show 'House of Style' airs on what network?,E,WB,MTV,Home Shopping Network,C,False,0.18876016,0.3554163,0.25800455,0.19781896
By what nickname is the Federal National Mortgage Association known?,Morty,FEMA,Freddie Mac,Fannie Mae,B,False,0.01291248,0.013115822,0.39856946,0.5754022
In computer terminology what does the acronym 'ISP' stand for?,Individual Site Privacy,Investment Stability Plan,Internal Security Position,Internet Service Provider,D,True,0.00039550103,0.0005048665,0.00047150732,0.99862814
Which of these television series was not set in the United States?,Picket Fences',M*A*S*H',Northern Exposure',The Paper Chase',B,False,0.13288774,0.07002692,0.09534229,0.701743
What day of the week is sometimes called 'hump day'?,Wednesday,Thursday,Friday,Saturday,A,True,0.8052343,0.14550287,0.04560601,0.0036568497
Which of the following figures is a contemporary installation artist who uses image projection and videos?,Bill Viola,Betye Saar,Damien Hirst,Rachel Whiteread,A,True,0.98045385,0.015240449,0.001657322,0.0026483932
Scientists believe that a worldwide catastrophic event occurred during the late Cretaceous period and that this event likely caused which of the following?,The movement of aquatic animals onto land,The sudden demise of the dinosaurs,The emergence of Homo sapiens on the grasslands of Africa,The first appearance of mammals,B,True,0.03512789,0.9130657,0.038731437,0.013075157
"According to Article III, Section 1, of the United States Constitution, judges ""shall hold their offices during good behavior..."" A consequence of this clause is that:",Congress cannot remove federal judges from office,federal judges have political independence to fulfill their duties,the president has no influence over the composition of the Supreme Court,federal judges lack opportunity for advancement or promotion,B,True,0.3375591,0.55220985,0.056191858,0.054039184
How many cups of coffee were consumed in the United States in the past week (as of 2013)?,300 million cups per week,1 billion cups per week,3 billion cups per week,9 billion cups per week,C,True,0.06912161,0.27552542,0.47606522,0.1792878
In what city would you find people studying art and design at the Fashion Institute of Technology?,Paris,New York,Los Angeles,Melbourne,B,True,0.0036957287,0.9854666,0.0059987595,0.004839004
What is the traditional 20th wedding anniversary gift?,paper,leather,china,silver,C,True,0.0865223,0.23983075,0.36569822,0.30794877
"Many employers rely on temporary workers to provide flexibility in times of fluctuating need. However, an important consideration in hiring temporary workers is that they",are often less experienced and less committed to the job than full-time employees,are limited to 30 days on the job before they must be offered a permanent position,must be offered health care and other benefits like regular full-time employees,are required to receive pay equal to that of regular full-time employees doing the same job,A,True,0.69000894,0.05912615,0.1758299,0.07503499
Someone would most likely contract salmonella poisoning from eating which of the following?,carrots,chicken,tofu,rice,B,True,0.020546127,0.81432533,0.13715477,0.027973741
Amps are a unit of measurement of what?,electric charge,electric current,electric field strength,electric potential,B,True,0.046781626,0.90363723,0.027825678,0.021755476
The maximum depth that plant roots can readily penetrate without encountering a restrictive soil layer is referred to as the,effective depth,depth to the subsoil,depth to a parent material,O horizon,A,True,0.64130706,0.264222,0.08089855,0.013572417
How much more electrical energy will the United States need to generate if everyone drives electric cars?,2*10^19 J,2*10^21 J,2*10^23 J,2*10^25 J,A,False,0.101637565,0.3179958,0.38059112,0.19977553
Which of the following must be obtained by foreigners wishing to permanently reside in the US?,visa,bill of landing,driver's license,carte blanche,A,True,0.7993553,0.13999659,0.008742363,0.051905803
What is the largest moon in the Solar System?,Ganymede,The Earth's Moon,Pluto,Europa,A,True,0.75861776,0.1823115,0.023727965,0.035342697
Islam first spread to Indonesia through,military conquest by the Mughal empire,mass migrations of African Muslims across the Indian Ocean,Dutch colonization in the 18th century,increased commercial contacts with Indian and Arab merchants,D,True,0.008510325,0.13842693,0.040759396,0.81230336
Which of these is not a city in the state of New York?,Perskippity,Kerhonkson,Schenectady,Lackawanna,A,False,0.3936733,0.10595572,0.07966777,0.4207032
In the original 'Get Smart' TV series what is agent Maxwell Smart's code name?,Agent 86,Agent 99,Larrabee,The Chief,A,True,0.6221978,0.19964471,0.042011593,0.13614586
In horse racing what is the term for a wager on the 1st 2nd and 3rd place finishers in a specific race?,triple action,trifecta,exacta,triple crown,B,True,0.0056192363,0.97120684,0.021456756,0.0017171206
What principle explains why cold food warms up and hot food cools off when stored at room temperature?,entropy,chemical equilibrium,momentum,relativity,A,True,0.9268439,0.06507466,0.005177308,0.0029042063
How much does our highway gas mileage decrease in a heavy rain?,About 0.1%,About 2%,About 10%,About 50%,C,False,0.22686763,0.34323975,0.28455573,0.14533685
"What quantity of oxygen, O_2 , contains very nearly the same number of molecules as 36.0 grams of water, H_2O ?",64.0 grams,32.0 grams,16.0 grams,8.0 grams,A,False,0.10674363,0.43219092,0.37257186,0.08849358
The loss of water in the form of vapor from plants is referred to as the,transpiration,respiration,oxidation,condensation,A,True,0.98542494,0.004253578,0.0011031295,0.009218368
"In a holistic evaluation of student essays, evaluations are made on the basis of the",number and variety of errors made by each student,average sentence length and the complexity demonstrated in each essay,ability of each student to communicate in a variety of discourse modes,overall quality of each student's essay in relation to the topic,D,True,0.006236482,0.06665679,0.25652167,0.6705851
Which of the following scenarios does not include a producer?,Direct selling,Reverse channels,Indirect channels,Dual distribution,B,False,0.38124475,0.17729527,0.21469596,0.2267641
In soccer which player is allowed to use his or her hands in the field of play?,midfielder,center,sweeper,goalkeeper,D,True,0.011364709,0.01823183,0.009366631,0.96103686
As of 1999 which state has the most Girl Scouts?,California,Illinois,New York,Pennsylvania,D,False,0.28389487,0.33061275,0.17286488,0.21262743
In the 1992 animated film 'Aladdin' what device does the hero use to travel from place to place?,talking car,winged horse,magic carpet,hot air balloon,C,True,0.013604817,0.016931469,0.9575043,0.011959401
Which one of these World War II leaders was not at the Yalta Conference?,Stalin,Mussolini,Churchill,Roosevelt,B,True,0.0071114493,0.9837714,0.007629471,0.0014877322
What is the technical term for the offspring of a female donkey and a male horse?,burro,dorse,hinny,honker,C,True,0.051662628,0.10559156,0.8176656,0.025080193
The atmospheric concentration of which of the following gases is most likely to be directly affected by widespread deforestation?,Carbon dioxide,Ozone,Nitrous oxide,Argon,A,True,0.8681997,0.08170707,0.04765931,0.002433836
Which of the following words does not appear in the Lewis Carroll poem 'Jabberwocky'?,brillig,bandersnatch,wabe,grelp,D,False,0.054580204,0.102769,0.46966282,0.37298802
What is the final word of the Pledge of Allegiance?,America,stands,indivisible,all,D,False,0.037854478,0.1716518,0.59446126,0.19603251
Which of the following is a sports award?,Oscar,Emmy,Nobel,Espy,D,True,0.0020638562,0.008471314,0.0026345616,0.9868303
What term is used to describe a group of fish?,Knot,Drape,School,Gaggle,C,True,0.0022785212,0.004786092,0.970891,0.022044385
"Assume that the marginal propensity to consume increased from 0.75 in year 1 to 0.80 in year 2. Based on this information, which of the following is a correct conclusion?","In year 1, a $100 billion increase in government spending would have increased real output by a maximum of $75 billion.","From year 1 to year 2, the spending multiplier increased from 4 to 5.",A given change in government spending would have had a more powerful effect in year 1 than in year 2.,The marginal propensity to save increased from year 1 to year 2.,B,False,0.20627534,0.19837306,0.49676552,0.098586135
At the equator how fast is the earth's surface turning?,about 100 miles per hour,about 500 miles per hour,about 1000 miles per hour,about 2000 miles per hour,C,False,0.33113185,0.27026194,0.29682466,0.10178158
Which of the following components is present in both pneumatic and hydraulic systems?,Exhaust,Reservoir,Compressor,Control value,D,False,0.025744682,0.6164698,0.062,0.29578543
The primary purpose of antitrust laws is to,help businesses that are in financial trouble,encourage business investment,prevent business behavior that hampers competition,establish trust between government and businesses,C,True,0.00037396696,0.00062811427,0.99830675,0.0006911973
How many pairs of chromosomes are in the genome of a typical person?,1,23,88,7921,B,True,0.015407661,0.6865917,0.2194479,0.0785528
"What was the acronym for the first computer, made back in 1946?",ENIAC,CASD,CNAC,CSREN,A,True,0.98430413,0.0070324047,0.005650696,0.0030128076
"When a gas turns into a liquid, the process is called",condensation,evaporation,deposition,sublimation,A,True,0.96542704,0.028589493,0.0022480665,0.003735505
Which of the following types of stress dominates at divergent boundaries?,Compressional,Left-lateral shear,Right-lateral shear,Tensional,D,False,0.12253762,0.4378409,0.29858154,0.14103994
Which of the following terms refers to pottery that has not been bisque fired?,Raku,Greenware,Terracotta,Stoneware,B,True,0.030773329,0.94617695,0.019637275,0.003412447
In what year did the Great Depression begin?,1884,1929,1953,1975,B,True,0.0016440763,0.99568284,0.0022340573,0.00043905363
Cheddar cheese got its name from a village in what country?,England,France,Switzerland,Denmark,A,False,0.1217761,0.023332337,0.83218855,0.022702988
Who is the mythological Roman goddess of flowers?,Diana,Echo,Flora,Niobe,C,True,0.005216004,0.001979772,0.9901192,0.0026849688
According to legend if you give someone the 'evil eye' what are you doing?,cursing them,blessing a child,counting money,passing time,A,True,0.88240695,0.09446962,0.013088263,0.01003512
"Which of these rivers flows""through France?",Volga,Seine,Mekong,Allegheny,B,True,0.0020949221,0.9938892,0.0022343928,0.0017814132
What condition is caused by malfunctioning sebaceous glands?,bad breath,shingles,acne,carpal tunnel syndrome,C,True,0.0023190496,0.002420868,0.9920278,0.0032322828
What was the name of Huey Lewis band?,The News,The Attractions,The Silver Bullet Band,Louie and Dewey,A,False,0.08704425,0.24893649,0.51479065,0.14922856
What high school does the gang from the 'Archie' comic strip attend?,Ridgemont High,Riverdale High,Rumson High,Riker's Island High,B,True,0.045310635,0.9389778,0.013032524,0.0026789282
Cheese is a necessary ingredient in which of these dishes?,sushi,french fries,veal parmigiano,chicken pot pie,C,True,0.09148265,0.014817913,0.8545067,0.0391928
What city's airport uses the code ORD?,Chicago,Orlando,New York City,Portland,A,True,0.75690544,0.059750393,0.17838173,0.004962425
Which of the following digital camera settings can be used to keep colors accurate under a variety of light conditions?,White balance,Aperture,ISO speed,Shutter speed,A,True,0.9869537,0.0035664695,0.007447693,0.002032113
At what speed will a sedan flip over when it slides sideways into a curb?,10 mph,20 mph,40 mph,80 mpg,B,False,0.13053851,0.26576322,0.49072653,0.11297166
"The intention of making traditional, saleable art objects was abandoned by",Impressionists,Pop artists,Abstract Expressionists,Conceptual artists,D,False,0.11710016,0.38696802,0.2015421,0.29438975
Which of these popular games relies on bluffing?,Outburst,Balderdash,Pictionary,Scattergories,B,True,0.28306183,0.36345857,0.24306323,0.11041645
What sport is featured in the 1996 movie 'Kingpin'?,wrestling,golf,chess,bowling,D,False,0.43487263,0.113001026,0.27642184,0.17570442
Which of the following is an example of a chemical change?,Tearing up a piece of paper,Melting ice,Mixing vinegar with baking soda,Filling a balloon with air,C,True,0.008958104,0.099365875,0.88563836,0.0060377256
Soil structure refers to which of the following?,Arrangement of soil particles,"Proportion of sand, silt, and clay",Organic composition,Profile depth,A,True,0.99364305,0.00460148,0.0006603217,0.001095084
"At the border of two countries there is a port where fishermen work. The fishermen do not speak the same language, so they communicate using one that has been invented by them for the purpose of trade. The scenario above most accurately describes which of the following types of language?",A dialect,A creole,A pidgin,A regionalism,C,True,0.014373202,0.15392403,0.8288614,0.0028413285
"With what would you use a""wah-wah pedal?",bicycle,stock car,electric guitar,baby,C,True,0.0013188791,0.00200321,0.9940447,0.00263317
Who is the career hit leader among players never elected to Baseball's Hall of Fame?,Steve Garvey,Jim Rice,Pete Rose,Ken Griffey Jr,C,True,0.066568,0.12339758,0.71010405,0.099930406
Which of these is not one of the official languages of the United Nations?,Japanese,English,Russian,Spanish,A,True,0.82680905,0.027962241,0.11726646,0.027962241
What people ruled the Andes Mountains until they were conquered by the Spanish in 1532?,Pueblo,Aztec,Inca,Apache,C,True,0.023649942,0.015032818,0.95957035,0.0017469857
Which of these organizations is not part of the US government?,NAACP,NASA,CIA,FBI,A,True,0.86403793,0.09142536,0.031105911,0.013430848
Which of these men has never been a head coach in the NFL?,Dick Vermeil,Bill Parcells,Chuck Noll,Pat Riley,D,True,0.032127097,0.02332177,0.052147426,0.89240366
Which of these is not a style of shoe?,gingham,brogan,espadrille,docksider,A,True,0.97680193,0.008223042,0.0074144034,0.0075606396
Which of these words means 'yes'-in French?,qui,oui,ja,okey-dokey,B,True,0.003311777,0.71096665,0.28060222,0.005119372
Which of these sounds is commonly associated with owls?,chirp,bark,growl,hoot,D,True,0.005202104,0.0014389402,0.0020134393,0.9913455
What do the initials 'E E' in poet E E Cummings' name stand for?,Edward Estlin,Edmund Earl,Ernest Eakins,Eugene Evan,A,True,0.43238464,0.24829762,0.10190113,0.21741664
"The true length of a block of wood is 1.010 cm. Three measurements of this block produced the following values: 1.4 cm, 1.2 cm, and 0.9 cm. Which of the following statements is true concerning these measurements?",They are precise and accurate.,They are precise but not accurate.,They are accurate but not precise.,They are neither precise nor accurate.,D,False,0.107688636,0.27714935,0.33692792,0.27823406
What is the medical term for a doctor's identification of a disease?,Hypnosis,Prognosis,Trichinosis,Diagnosis,D,True,0.0008181769,0.028228693,0.0026984636,0.9682547
Gerry Adams is the president of what organization?,Greenpeace,NASCAR,Sinn Fein,PLO,C,True,0.0014274243,0.0010732757,0.9950039,0.002495441
What was the birth name of civil rights leader Malcolm?,Michael Brown,Malcolm Little,Malcolm Lincoln,Michael Lloyd,B,True,0.004265999,0.95416117,0.038924113,0.0026488188
Which of the following dental topics is developmentally appropriate for toddlers?,Growth of permanent teeth,Correct use of incisors while eating,Correct toothbrushing technique,Evolution of the human tooth,C,True,0.035845235,0.35502186,0.58077705,0.028355915
What topic does Spin magazine primarily cover?,politics,washing machines,books,music,D,True,0.0032130573,0.007859745,0.0066444734,0.9822827
What is the name of Raggedy Ann's doll brother?,Red,Freckles,Randy,Andy,D,True,0.101661325,0.15024571,0.35069898,0.397394
Which of the following tools is LEAST likely to be used in the process of creating a wood sculpture?,A rasp,A gouge,A lathe,An extruder,D,True,0.005179167,0.0075062644,0.0709398,0.91637474
What exercise apparatus is used during a 'Spinning' class?,stationary bicycle,treadmill,rowing machine,barbells,A,True,0.98132473,0.008006948,0.008038286,0.0026301171
In the 1976 remake of the classic film 'KingKong' what New York landmark does the giant ape climb?,Statue of Liberty,Empire State Building,World Trade Center,Chrysler Building,C,False,0.121958084,0.72127545,0.11913293,0.037633557
Which of these items is useful for removing ink stains?,baking soda,nail polish,hair spray,butter,C,False,0.89527005,0.053346742,0.022151532,0.029231602
How much angular momentum did Hurricane Florence have when it hit land?,L = 10^16 kg * m^2 / s,L = 10^19 kg * m^2 / s,L = 10^22 kg * m^2 / s,L = 10^25 kg * m^2 / s,B,False,0.06343666,0.24991867,0.50092083,0.1857238
Which of the following responsibilities of a human resources manager would have the most negative impact on a company if performed incorrectly?,Recruiting and hiring new employees,Providing professional development opportunities for employees,Ensuring company compliance with laws and regulations,Filing employee compensation and benefits forms,C,True,0.30779734,0.07455021,0.44089934,0.17675315
A car-manufacturing factory is considering a new site for its next plant. Which of the following would community planners be most concerned with before allowing the plant to be built?,The amount of materials stored in the plant,The hours of operations of the new plant,The effect the plant will have on the environment,The work environment for the employees at the plant,C,True,0.006589941,0.0041888217,0.9799461,0.009275173
What team has won the most World Series?,Chicago Cubs,Los Angeles Dodgers,New York Yankees,San Francisco Giants,C,True,0.055080112,0.08333355,0.74856925,0.11301705
What is the name of the Newtonian law that states 'An object in Motion tends to stay in motion'?,Law of Inertia,Law of Thermodynamics,Law of Relativity,Law of Gravitation,A,True,0.9941691,0.0016772267,0.0011107465,0.003043003
Who was the WNBA's Most Valuable Player of 1999?,Rebecca Lobo,Sheryl Swoopes,Lisa Leslie,Yolanda Griffith,D,False,0.2198011,0.6212823,0.06548267,0.0934339
Ada Lovelace is credited with being the first person to have made what?,a computer program,a souffle,a brassiere,a mystery novel,A,True,0.9568336,0.023860473,0.009163168,0.010142703
Which of the following is true of a profitmaximizing firm in the short run?,The firm will shut down to minimize losses if product price falls below average total cost.,The firm will shut down if marginal revenue equals marginal cost but exceeds average variable cost.,"The firm will continue to produce as long as total revenue exceeds total variable cost, even if it incurs loss.",The firm will continue to produce as long as average variable cost is less than average fixed cost.,C,True,0.041739248,0.113459036,0.5672595,0.27754223
From 1971 to 1997 the Democratic Republic of Congo was known as what?,Zaire,Angola,Rhodesia,Belgian Congo,A,True,0.9378168,0.007772453,0.0049020248,0.0495087
What is New Mexico's nickname?,The Desert State',Gateway to Paradise',Land of Enchantment',The Garden State',C,True,0.015109147,0.020173358,0.9606826,0.0040349253
A kindergarten teacher sets up a literacy center with an activity that asks students to match pictures of objects with pictures of letters to correctly indicate the beginning sound. Which of the following is the teacher trying to develop in students through the center?,Phonics,Vocabulary,Letter recognition,Phonemic awareness,D,True,0.28742173,0.009682552,0.039820746,0.663075
Which of the following is the best description of a consumer checking account?,An asset for the consumer and a liability for the bank,A liability for the consumer and an asset for the bank,An asset for both the consumer and the bank,A liability for both the consumer and the bank,A,True,0.4951026,0.33763063,0.122281715,0.044984933
What was the name of the first nuclear-powered submarine?,Nautilus,Neptune,Nordenfelt III,Nicholas,A,True,0.62376535,0.09946808,0.20893522,0.06783134
What is Andromeda?,The nearest major galaxy to the Milky Way,A bacteria that can cause death,An array of radio telescopes,An element of the Periodic Table,A,True,0.9870827,0.0043959836,0.003730823,0.0047904714
Which of these is not one of superhero Captain Marvel's abilities?,the power of Apollo,the strength of Hercules,the courage of Achilles,the wisdom of Solomon,A,False,0.17381912,0.14242227,0.20006457,0.4836941
Which of these animals is a rodent?,Bat,Wolverine,Beaver,Koala,C,True,0.009897574,0.0121267615,0.963348,0.014627666
Which two planets are most similar in size diameter wise?,Mars and Mercury,Venus and Earth,Uranus and Neptune,Jupiter and Saturn,B,True,0.08301601,0.7087938,0.057279322,0.15091091
Which of these stores is not owned by Gap Inc?,Gap,Banana Republic,Old Navy,J Crew,D,True,0.165057,0.13845006,0.08800421,0.60848874
What is the largest city in Pennsylvania?,Philadelphia,Stewartsville,Harrisburg,Pittsburgh,A,False,0.26622546,0.012500264,0.46724018,0.25403407
A prekindergarten teacher uses a basket of red and yellow apples to reinforce concepts during a mathematics lesson. Which of the following tasks is best targeted at teaching students to compare quantities?,Having students count all the apples in the basket,Having students put one apple in the middle of the place mat on their desks,Having students make a Venn diagram for the color of the apples,Having students determine whether the numbers of red and yellow apples are equal,D,True,0.07826651,0.33470342,0.1295447,0.45748532
